,INDICATOR NAME ,Access to electricity (% of population),"Adolescent fertility rate (births per 1,000 women ages 15-19)",Age dependency ratio (% of working-age population),Agricultural land (% of land area),Agricultural raw materials exports (% of merchandise exports),Agricultural raw materials imports (% of merchandise imports),"Agriculture, value added (% of GDP)",Arable land (% of land area),Average time to clear exports through customs (days),"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)","Commercial bank branches (per 100,000 adults)",Commercial service exports (current US$),Commercial service imports (current US$),Consumer price index (2005 = 100),Cost of business start-up procedures (% of GNI per capita),Cost to export (US$ per container),Cost to import (US$ per container),CPIA building human resources rating (1=low to 6=high),CPIA business regulatory environment rating (1=low to 6=high),CPIA debt policy rating (1=low to 6=high),CPIA economic management cluster average (1=low to 6=high),CPIA efficiency of revenue mobilization rating (1=low to 6=high),CPIA equity of public resource use rating (1=low to 6=high),CPIA financial sector rating (1=low to 6=high),CPIA fiscal policy rating (1=low to 6=high),CPIA gender equality rating (1=low to 6=high),CPIA macroeconomic management rating (1=low to 6=high),CPIA policies for social inclusion/equity cluster average (1=low to 6=high),CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),CPIA property rights and rule-based governance rating (1=low to 6=high),CPIA public sector management and institutions cluster average (1=low to 6=high),CPIA quality of budgetary and financial management rating (1=low to 6=high),CPIA quality of public administration rating (1=low to 6=high),CPIA social protection rating (1=low to 6=high),CPIA structural policies cluster average (1=low to 6=high),CPIA trade rating (1=low to 6=high),"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",Container port traffic (TEU: 20 foot equivalent units),"Current account balance (BoP, current US$)",Customs and other import duties (% of tax revenue),Customs and other import duties (current LCU),Documents to export (number),Documents to import (number),Employment in agriculture (% of total employment),Employment in industry (% of total employment),Employment in services (% of total employment), Expense (% of GDP),Expense (current LCU),Exports of goods and services (% of GDP),"Exports of goods and services (BoP, current US$)","Fertility rate, total (births per woman)",Firms expected to give gifts in meetings with tax officials (% of firms),Firms with female participation in ownership (% of firms),Fixed broadband Internet subscribers,Fixed broadband Internet subscribers (per 100 people),Food exports (% of merchandise exports),Food imports (% of merchandise imports),"Foreign direct investment, net (BoP, current US$)","Foreign direct investment, net inflows (% of GDP)","Foreign direct investment, net inflows (BoP, current US$)","Foreign direct investment, net outflows (% of GDP)",Fuel exports (% of merchandise exports),Fuel imports (% of merchandise imports),GDP (current US$),GDP growth (annual %),GDP per capita (current US$),GDP per capita growth (annual %),GINI index,"Goods exports (BoP, current US$)","Goods imports (BoP, current US$)","Health expenditure, public (% of GDP)","Health expenditure, public (% of government expenditure)",High-technology exports (% of manufactured exports),High-technology exports (current US$),Household final consumption expenditure (annual % growth),Household final consumption expenditure (current US$),ICT goods exports (% of total goods exports),ICT goods imports (% total goods imports),"ICT service exports (% of service exports, BoP)","ICT service exports (BoP, current US$)",Imports of goods and services (% of GDP),Imports of goods and services (annual % growth),"Imports of goods and services (BoP, current US$)",Income share held by highest 10%,"Industry, value added (% of GDP)","Industry, value added (annual % growth)","Industry, value added (current US$)","Inflation, consumer prices (annual %)",Informal payments to public officials (% of firms),"International tourism, expenditures (% of total imports)","International tourism, expenditures (current US$)","International tourism, receipts (% of total exports)","International tourism, receipts (current US$)",Internet users (per 100 people),Labor force with primary education (% of total),Labor force with secondary education (% of total),Labor force with tertiary education (% of total),"Lead time to export, median case (days)","Lead time to import, median case (days)","Life expectancy at birth, total (years)",Liner shipping connectivity index (maximum value in 2004 = 100),"Literacy rate, adult total (% of people ages 15 and above)",Logistics performance index: Ability to track and trace consignments (1=low to 5=high),Logistics performance index: Competence and quality of logistics services (1=low to 5=high),Logistics performance index: Ease of arranging competitively priced shipments (1=low to 5=high),Logistics performance index: Efficiency of customs clearance process (1=low to 5=high),Logistics performance index: Frequency with which shipments reach consignee within scheduled or expected time (1=low to 5=high),Logistics performance index: Overall (1=low to 5=high),Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),Management time dealing with officials (% of management time),Manufactures exports (% of merchandise exports),Manufactures imports (% of merchandise imports),"Manufacturing, value added (% of GDP)","Manufacturing, value added (annual % growth)","Manufacturing, value added (current US$)",Market Access Overall Trade Restrictiveness Index ,Market Access Overall Trade Restrictiveness Index agriculture,Market Access Overall Trade Restrictiveness Index manufacturing ,Market Access Tariff Trade Restrictiveness Index,Market Access Tariff Trade Restrictiveness Index agriculture,Market Access Tariff Trade Restrictiveness Index manufacturing ,Merchandise exports (current US$),Merchandise exports to developing economies in Latin America & the Caribbean (% of total merchandise exports),Merchandise exports to developing economies in Middle East & North Africa (% of total merchandise exports),Merchandise exports to developing economies in South Asia (% of total merchandise exports),Merchandise exports to developing economies in Sub-Saharan Africa (% of total merchandise exports),Merchandise exports to developing economies outside region (% of total merchandise exports),Merchandise exports to developing economies within region (% of total merchandise exports),Merchandise exports to economies in the Arab World (% of total merchandise exports),Merchandise exports to high-income economies (% of total merchandise exports),Merchandise imports (current US$),Merchandise imports from developing economies in Latin America & the Caribbean (% of total merchandise imports),Merchandise imports from developing economies in Middle East & North Africa (% of total merchandise imports),Merchandise imports from developing economies in South Asia (% of total merchandise imports),Merchandise imports from developing economies in Sub-Saharan Africa (% of total merchandise imports),Merchandise imports from developing economies outside region (% of total merchandise imports),Merchandise imports from developing economies within region (% of total merchandise imports),Merchandise imports from economies in the Arab World (% of total merchandise imports),Merchandise imports from high-income economies (% of total merchandise imports),Merchandise trade (% of GDP),Military expenditure (% of central government expenditure),Military expenditure (% of GDP),Mineral rents (% of GDP),Mobile cellular subscriptions (per 100 people),"Motor vehicles (per 1,000 people)",Net ODA received (% of central government expense),Net ODA received (% of GNI),Net ODA received (% of imports of goods and services),Net official development assistance received (current US$),New businesses registered (number),"Official exchange rate (LCU per US$, period average)",Overall Trade Restrictiveness Index all products,Overall Trade Restrictiveness index - agricultural,Overall Trade Restrictiveness Index manufacturing ,Population ages 0-14 (% of total),Population ages 65 and above (% of total),Population density (people per sq. km of land area),Population growth (annual %),"Population, total",Poverty headcount ratio at $2 a day (PPP) (% of population),Procedures to enforce a contract (number),Procedures to register property (number),Proportion of seats held by women in national parliaments (%),"Public and publicly guaranteed debt service (% of exports, excluding workers' remittances)",Public and publicly guaranteed debt service (% of GNI),"Public spending on education, total (% of GDP)","Public spending on education, total (% of government expenditure)",Pump price for diesel fuel (US$ per liter),Pump price for gasoline (US$ per liter),"Quality of port infrastructure, WEF (1=extremely underdeveloped to 7=well developed and efficient by international standards)",Rail lines (total route-km),Ratio of girls to boys in primary and secondary education (%),"Revenue, excluding grants (% of GDP)","Roads, paved (% of total roads)",Rural population,Rural population (% of total population),Rural population growth (annual %),"School enrollment, primary (% gross)","School enrollment, secondary (% gross)","School enrollment, tertiary (% gross)","Service exports (BoP, current US$)","Service imports (BoP, current US$)","Services, etc., value added (% of GDP)","Services, etc., value added (annual % growth)","Services, etc., value added (current US$)",Start-up procedures to register a business (number),Tariff Trade Restrictiveness Index all products,Tariff Trade Restrictiveness Index agriculture,Tariff Trade Restrictiveness Index manufacturing ,Tax revenue (% of GDP),Tax revenue (current LCU),Taxes on exports (% of tax revenue),Taxes on exports (current LCU),Taxes on international trade (% of revenue),Taxes on international trade (current LCU),Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),Telephone lines (per 100 people),Time required to obtain an operating license (days),Time required to register property (days),Time required to start a business (days),Time to export (days),Time to import (days),Time to prepare and pay taxes (hours),Time to resolve insolvency (years),Total tax rate (% of commercial profits),Trade (% of GDP),Trade in services (% of GDP),"Unemployment, total (% of total labor force)",Urban population,Urban population (% of total),Urban population growth (annual %),Wholesale price index (2005 = 100),"Workers' remittances, receipts (BoP, current US$)"
West Asia ,Tajikistan,,26.79,66.52,33.94,,,19.89,5.3,20.38,3.6,,"182,451,800.00","388,649,000.00",190.99,33.3,"3,850.00","4,550.00",3.5,3.5,3.5,3.83,3,4,2.5,4,4,4,3.5,3,2.5,2.9,3.5,3,3,3.17,3.5,2.5,0,"-382,812,200.00",,,11,9,,,,,,15.34,"1,511,910,500.00",3.3,33.03,34.39,"4,700.00",0.07,,,"15,787,600.00",0.28,"15,787,600.00",,,,"6,522,200,290.65",7.4,934.82,5.89,30.83,"1,302,697,000.00","2,936,402,300.00",1.76,6.11,,,4.44,"4,752,724,261.66",,,37,"77,407,200.00",58.25,6.66,"3,329,011,600.00",24.31,20.16,6.06,"1,180,963,196.60",12.43,44.59,0.54,"18,000,000.00",2.14,"32,400,000.00",11.55,,,,7,,67.26,0,99.67,2.25,2.25,2.42,1.9,3.16,2.35,2,11.7,,,8.3,5,"485,954,121.11",0.0685311,0.1484461,0.0354188,0.0238492,0.0175247,0.0264697,"1,256,800,000.00",,5.16,5.7,,,46.86,0.51,4.74,"3,186,400,000.00",,5.43,3.06,,,65.29,2.4,14.46,72.59,,,0.58,86.37,38,,7.84,12.76,"436,650,000.00","2,171.00",4.61,,,,36.53,3.41,49.15,1.42,"6,976,958.00",27.69,35,6,19,3.79,1.04,4.01,14.75,0.91,1.02,1.8,621,90.38,,,"5,055,798.20",73.5,1.37,101.89,87.25,19.67,"209,213,500.00","392,609,300.00",59.95,4.8,"3,511,687,882.57",5,,,,,,,,,,,5.35,22.61,37,24,82,83,224,1.7,84.5,73.59,10.67,,"1,822,838.81",26.5,1.47,,"2,244,769,200.00"
East and Central Africa,Tanzania,13.9,129.38,92.1,40.08,7.42,0.86,27.11,11.29,,3.6,1.81,"2,047,228,594.83","1,839,746,158.15",169.89,28.8,"1,255.00","1,430.00",3.5,3.5,4,4.17,4,4,4,4,3.5,4.5,3.5,3,3.5,3.3,3,3,3.5,3.83,4,3,426847.0088,"-1,978,170,702.89",,,6,6,,,,,,30.18,"6,388,305,561.16",5.54,,,"3,150.00",0.01,31.87,9.96,"433,441,913.02",1.89,"433,441,913.02",,2.53,27.62,"23,705,302,063.49",6.32,528.55,3.17,37.58,"4,296,766,584.06","7,125,108,543.92",3.77,13.79,3.48,"24,738,032.00",2.96,"15,419,796,930.02",0.35,3.77,2.08,"43,531,218.44",42.14,6.43,"8,974,662,505.90",29.61,26.53,7.05,"5,657,549,165.61",12.69,,9.59,"861,000,000.00",20.02,"1,279,000,000.00",11,,,,3.16,7.07,57.39,11.49,72.9,2.56,2.38,2.78,2.42,3.33,2.6,2,,24.06,60.44,9.62,7,"2,051,102,760.48",0.137963,0.1939437,0.0709784,0.0414564,0.0626782,0.0160632,"5,020,000,000.00",0.12,0.97,11.5,19.57,33.33,19.57,6.61,38.38,"10,800,040,000.00",1.05,0.87,16.13,16.58,42.15,16.58,11.2,37.14,50.26,,1.02,4.24,46.8,7,,12.99,31.62,"2,958,180,000.00",,"1,572.12",0.532504,0.3914379,0.5496225,44.79,3.16,50.62,3.03,"46,218,486.00",87.87,38,9,36,1.31,0.38,6.18,18.33,1.19,1.22,3.3,,,,6.67,"33,003,142.34",73.6,2.38,102.28,,2.11,"2,091,538,977.10","1,849,553,961.98",46.36,7.45,"9,884,883,263.44",12,0.0856071,0.1697215,0.0753997,,,,,,,22.8,0.39,,73,29,18,24,172,3,45.5,72.32,17.2,,"11,838,083.66",26.4,4.66,,"10,915,166.00"
East Asia,Thailand,99.3,39.51,41.39,38.75,5.26,1.94,12.37,29.95,,3.9,11.16,"34,057,663,753.74","44,592,016,181.69",119.94,6.2,625,750,,,,,,,,,,,,,,,,,,,,,6648532,"13,098,598,538.98",5.74,"92,675,010,000.00",5,5,41.5,19.5,38.9,18.62,"1,881,851,020,000.00",77.63,"227,908,498,139.05",1.58,,,"3,188,618.00",4.61,13.23,4.96,"4,156,288,304.45",3.04,"9,678,888,213.84",1.73,4.84,18.08,"345,649,290,736.73",0.05,"4,972.04",-0.52,40.02,"193,610,068,222.99","161,932,669,669.67",3.27,12.7,24.02,"34,156,221,484.00",3.58,"190,910,298,090.59",18.93,14.18,,,70.5,11.21,"206,780,101,384.74",31.45,43.55,1.71,"150,514,477,057.13",3.81,,3.18,"6,582,000,000.00",10.27,"23,407,000,000.00",21.2,,,,1.59,2.62,73.93,36.7,,3.41,3.16,3.27,3.02,3.73,3.29,3.16,,75.33,70.01,35.62,13.87,"113,606,845,736.90",0.1107795,0.4218829,0.0700968,0.0375006,0.1316151,0.0251933,"228,821,780,000.00",2.89,1.71,3.48,2.65,11.84,29.14,4.71,58.51,"228,498,070,000.00",1.84,0.75,1.35,0.62,7.3,26.54,11.31,64.78,118.44,8.16,1.52,0.09,103.62,,-0.02,0,-0.01,"-11,400,000.00","27,520.00",30.49,0.1042005,0.473104,0.0714903,20.18,9.09,135.3,0.57,"69,518,555.00",4.58,36,2,13.3,0.65,0.5,3.75,22.31,0.95,1.41,4.7,"4,429.00",103.49,20.32,,"45,620,674.44",66,0.09,90.68,79.21,47.7,"34,298,429,916.06","44,847,431,715.07",44.09,-2.62,"152,382,892,483.15",5,0.078761,0.2241973,0.0658654,15.97,"1,613,942,200,000.00",0.01,"167,520,000.00",4.52,"92,842,530,000.00",,10.02,,2,29,14,13,264,2.7,37.5,148.13,24.82,1.2,"23,501,559.56",34,1.61,137.93,"2,302,117,042.49"
East Asia,Timor-Leste,22,57.67,95.02,25.22,,,,11.1,,3.4,,,,152.53,4.5,"1,010.00","1,015.00",3,1.5,4.5,3.83,3,3.5,2.5,3.5,3.5,3.5,2.9,2,2,2.5,3,2,2.5,2.83,4.5,2.5,0,,,,6,7,,,,,,,,5.58,2.63,42.87,500,0.04,,,,31.96,"279,647,000.00",,,,"1,054,000,000.00",10.6,896.35,7.46,31.93,,,8.76,4.71,,,,,,,,,,,,27.03,,,,13.5,19.37,,"72,000,000.00",,"21,000,000.00",0.21,,,,,,62,0,50.6,1.67,1.6,1.5,1.63,2.25,1.71,1.67,3.75,,,,,,0.0518433,0.3736033,0.0120798,0.0093923,0.0077612,0.0095939,"20,000,000.00",,,,,,,,,"300,000,000.00",,,,,,,,,35.97,,2.27,0,53.42,,,9.2,,"291,500,000.00",,1,,,,45.75,2.98,76.83,2.88,"1,175,880.00",72.82,51,,29.2,,,13.97,11.69,0.9,1.4,2.6,,97.55,,,"821,458.94",71.9,2.32,116.96,56.25,16.66,,,,,,10,,,,,,,,,,7.2,0.26,16.56,,103,25,26,276,,0.2,,,,"321,043.06",28.1,4.31,,
West Africa,Togo,20,58.73,74.5,62.14,4.91,1.36,43.16,40.45,6.68,,3.72,"264,843,987.32","374,220,034.46",120.62,177.2,940,"1,109.00",3.5,2.5,3,3.17,3,3,2.5,3,3,3.5,3,2.5,3,2.8,3,2.5,3,3,4,2.5,0,"-176,669,246.32",24.89,"61,434,183,825.00",6,8,,,,14.51,"226,593,070,291.00",37.41,"1,196,574,999.26",4.07,16.42,31.84,"3,852.00",0.06,15.01,15.66,"11,113,833.89",1.29,"41,057,614.71",1.19,0.13,13.93,"3,594,513,924.55",3.91,584.02,1.76,,"903,024,121.75","1,315,164,630.52",1.65,15.38,0.06,"100,981.00",0.75,"3,168,388,499.84",0.22,5.07,18.6,"52,652,352.13",55.1,7.94,"1,689,882,349.91",,15.95,4.78,"573,147,580.47",3.57,16.73,4.08,"68,000,000.00",3.87,"44,000,000.00",5.38,,,,,,56.59,14.08,,3.42,2.45,2.42,2.4,3.02,2.6,1.82,2.73,74.18,67.18,7.84,4,"281,637,021.94",0.2549385,0.4523288,0.088616,0.0493934,0.0185772,0.0753593,"1,100,000,000.00",0.23,2.06,5.04,63.19,25.18,63.19,4.2,11.2,"1,700,000,000.00",1.18,1.06,5.44,13.64,34.06,13.64,2.69,50.88,73.99,13.02,1.8,1.91,40.69,2,91.55,13.3,28.05,"418,860,000.00",125,471.87,0.1149931,0.1187546,0.1143731,39.26,3.43,110.83,2.09,"6,154,813.00",,41,5,11.1,4.31,1.09,4.45,17.56,1.17,1.18,,,75.18,17.55,21,"3,411,733.67",56.6,0.88,139.64,45.54,5.88,"293,550,877.51","374,717,719.39",40.9,2.55,"1,470,091,152.09",7,0.1149931,0.1187546,0.1143731,15.8,"246,773,948,409.00",0.58,"1,429,673,198.00",18.84,"63,371,555,475.00",,3.54,56.35,295,84,24,28,270,3,49.5,92.51,21.17,,"2,616,064.33",43.4,3.74,,"299,919,762.12"
Pacific,Tonga,,19.73,76.19,43.06,2.04,2.19,20.34,22.22,2.26,,21.53,"28,479,246.78","42,097,667.28",139.36,10.3,775,775,4,3,2.5,3.17,4,4,3.5,3.5,3,3.5,3.2,3,4,3.7,3.5,3.5,2,3.67,4.5,3.5,0,"-54,215,735.11",,,7,6,,,,,,13.24,"43,575,095.07",3.91,1.36,65.29,"1,000.00",0.96,88.58,29.14,"-36,248.77",4.53,"16,211,759.92",,0,22.78,"435,589,199.58",1.16,"4,167.96",0.72,,"8,434,506.99","139,639,550.46",4.9,12.93,0.04,242,,"345,588,121.46",0,6.36,2.58,"906,752.69",59.13,,"188,240,466.87",,17.79,-0.17,"54,846,100.10",6.61,12.69,10.15,"19,100,000.00",38.55,"16,800,000.00",12,,,,,,72.15,3.72,,,,,,,,,6.56,7.56,44.77,7.52,-0.86,"23,172,760.61",0.3409052,0.375053,0.2731286,0.0279252,0.0126945,0.058155,"11,000,000.00",,,0.78,,,25.46,,70.9,"160,000,000.00",0.25,,0.4,,,42.38,,53.67,50.07,,,0,52.18,,,19.48,20.18,"70,450,000.00",,1.73,0.028153,0.0351026,0.0242617,37.39,5.85,144.53,0.43,"104,509.00",,37,4,3.6,7.16,1.39,,,,,,,,,,"77,731.33",74.7,0.17,110.43,,,"35,140,588.08","48,600,916.40",61.86,-1.03,"190,707,932.08",4,0.028153,0.0351026,0.0242617,,,,,,,,29.79,3.24,108,16,20,24,164,2.7,25.7,72.37,26.34,,"26,326.67",25.3,1.55,,"67,257,757.90"
Caribbean,Trinidad and Tobago,99,32.86,38.22,10.53,0.03,0.65,0.57,4.87,,3,,"868,800,000.00","368,500,000.00",162.75,0.9,843,"1,260.00",,,,,,,,,,,,,,,,,,,,,573217,"4,172,327,322.15",5.61,"1,826,000,000.00",5,6,3.8,32.2,63.8,32.26,"40,039,600,000.00",63.72,"12,113,127,322.15",1.64,,,"145,028.00",10.81,2.52,11.19,"549,400,000.00",2.62,"549,400,000.00",2.5,66.12,33.37,"22,483,115,868.43",-1.4,"16,699.31",-1.76,,"11,238,927,322.15","6,503,500,000.00",2.72,9.28,0.24,"3,252,578.00",,"10,975,832,360.98",0.19,3.05,,,36.7,,"6,890,100,000.00",,52.4,1.45,"10,667,013,232.51",5.1,,1.03,"102,000,000.00",2.84,"557,000,000.00",48.5,25.3,63,11.1,,,69.76,17.89,98.74,,,,,,,,,31.02,49.81,5.34,-1.7,"1,087,759,924.39",0.1039383,0.1855262,0.0963478,0.0241946,0.1613784,0.0114317,"14,500,000,000.00",28.12,0.14,0.51,0.26,29.91,,0.14,68.9,"8,700,000,000.00",21.01,0.08,1.17,9.05,40.21,,0.09,59.58,81.95,,,0,141.21,353,0.11,0.02,0.05,"4,330,000.00",,6.41,,,,20.5,7.15,261.49,0.36,"1,346,350.00",,42,8,28.6,,,,,,,3.9,,100.77,33.5,,"1,155,001.37",86.1,-0.01,104.71,89.94,,"874,200,000.00","386,600,000.00",47.03,2.51,"9,574,464,398.24",9,,,,26.21,"32,536,600,000.00",,,4.4,"1,828,600,000.00",,21.87,,162,43,14,19,210,4,29.1,100.41,6.02,5.3,"186,463.64",13.9,2.86,135.51,"90,900,000.00"
North Africa,Tunisia,99.5,4.88,43.33,63.01,0.5,2.14,8.32,17.42,,4.6,16.56,"5,471,147,128.69","3,165,292,720.41",126.98,4.2,773,858,,,,,,,,,,,,,,,,,,,,,466374.7568,"-2,104,443,202.46",8.83,"1,125,200,000.00",4,7,,,,26.96,"17,087,200,000.00",50.96,"22,236,062,596.06",2.04,,,"481,810.00",4.6,7.73,9.35,"1,334,497,694.56",3.17,"1,400,866,284.76",0.15,14.18,12.61,"45,863,804,799.51",-1.8,"4,296.86",-2.95,,"16,430,767,081.18","21,005,449,210.56",3.36,10.69,4.89,"611,161,593.00",-2.7,"30,460,105,960.66",6.53,6.31,5.94,"344,627,637.28",53.03,-9.18,"24,350,705,602.91",,33.33,2,"14,686,836,963.07",3.61,,2.51,"611,000,000.00",15.64,"3,477,000,000.00",36.56,,,,1.73,7,74.6,6.33,77.56,2.56,2.36,3.36,2.43,3.57,2.84,2.56,,76.03,72.29,17.63,1.3,"7,767,517,707.15",0.1197047,0.3592318,0.0988717,0.0158767,0.1077667,0.0078845,"17,847,037,343.55",1.14,11.32,2.19,2.36,9.46,11.32,11.84,79.21,"23,958,281,063.99",1.68,7.41,1.38,0.44,16.61,7.41,8.79,74.71,87.35,4.52,1.22,1.13,106.04,114,4.61,1.31,2.06,"550,360,000.00","9,079.00",1.41,,,,23.24,6.99,67.9,1.04,"10,673,800.00",,39,4,27.6,8.52,4.6,6.27,22.74,0.82,0.94,4.6,"1,119.00",101.22,29.03,75.18,"3,449,555.70",32.7,-0.17,108.76,90.47,34.4,"5,805,295,514.88","3,345,256,392.34",58.35,4.23,"25,708,722,758.70",10,,,,20.1,"12,738,900,000.00",0.14,"17,400,000.00",6.19,"1,142,600,000.00",,12.3,,39,11,13,17,144,1.3,62.9,103.99,20.68,14.2,"7,099,544.30",67.3,1.64,138.91,"1,724,814,866.56"
West Asia ,Turkey,,33.94,47.18,50.56,0.44,2.9,9.16,27.74,5.2,3.7,17.38,"38,850,000,000.00","19,526,000,000.00",163.03,11.2,990,"1,063.00",,,,,,,,,,,,,,,,,,,,,5547447.48,"-77,236,000,000.00",1.49,"3,356,702,665.68",7,8,23.7,26.2,50.1,25.42,"280,592,171,203.69",21.13,"182,771,000,000.00",2.09,3.95,40.68,"7,079,792.00",9.73,10.58,4.05,"13,412,000,000.00",2.05,"15,876,000,000.00",0.32,3.93,14.66,"773,091,360,339.82",8.49,"10,498.31",7.18,38.95,"143,404,000,000.00","232,876,000,000.00",5.07,12.79,1.93,"1,713,837,053.00",7.21,"591,522,910,646.72",1.84,4.47,1.38,"544,000,000.00",29.26,-2.39,"253,968,000,000.00",29.35,27.06,8,"177,465,417,824.39",6.47,17.99,2.77,"5,451,000,000.00",15.9,"24,784,000,000.00",39.82,63.7,20.4,15.9,2.19,3.83,73.7,39.4,90.82,3.09,3.23,3.15,2.82,3.94,3.22,3.08,27.08,79.18,63.32,17.97,8,"117,856,099,841.31",0.0964474,0.2473146,0.0836674,0.0356728,0.0694463,0.0328119,"134,971,545,310.00",1.46,17.15,1.17,1.92,24.49,14.47,20.34,57.91,"240,834,392,285.00",1.92,7.68,2.79,1.14,25.36,19.7,5.52,53.94,40.97,9.38,2.39,0.21,84.9,142,0.56,0.14,0.5,"1,047,160,000.00","44,472.00",1.67,0.0731937,0.3204796,0.0599145,25.97,6.09,94.53,1.21,"73,639,596.00",4.16,36,6,14.2,6.64,1.47,,,2.03,2.52,4.2,"9,594.00",94.69,24.38,88.74,"22,116,706.80",30.4,-0.25,102.37,77.56,45.82,"39,367,000,000.00","21,092,000,000.00",63.78,6.34,"418,368,813,775.77",6,0.0210148,0.2603754,0.0081612,20.48,"225,994,524,284.39",,,1.25,"3,356,702,665.68",,22.27,36.02,6,6,14,15,223,3.3,41.1,50.39,7.82,11.9,"50,635,618.20",69.6,1.92,159.83,"1,045,000,000.00"
West Asia ,Turkmenistan,,17.93,49.11,69.39,,,12,3.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,61.81,,2.4,,,723,0.01,,,,10.41,"2,083,000,000.00",,,,"24,107,017,543.86",9.9,"4,721.96",8.54,,,,1.19,9.86,,,,"9,756,075,254.10",,,,,56.13,,,,54,,"10,679,115,789.47",,,,,,,2.2,,,,3,,64.86,0,99.56,2.38,2.34,2.31,2.14,3.51,2.49,2.24,,,,,,,0.3132572,0.044778,0.3183791,0.0074048,0.0401425,0.0067802,"11,000,000,000.00",,5.97,9.49,,,26.86,8.36,24.46,"7,300,000,000.00",,4.21,0.61,,,50.95,9.63,32.81,60.5,,,0,63.42,106,,0.25,,"44,650,000.00",,,,,,28.86,4.07,10.73,1.25,"5,105,301.00",,,,16.8,,0.77,,,0.2,0.22,,"3,115.00",,,,"2,546,207.48",50.5,0.38,,,,,,34,,"6,723,887,719.30",,,,,,,,,,,,10.31,,,,,,,,,117.94,,,"2,495,787.53",49.5,2.14,,
Pacific,Tuvalu,,,,33.33,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,320,3.26,,21.53,,4.78,"1,500,000.00",,,16.76,"35,784,426.83",1,"3,634.04",0.79,,,,9.9,11.69,,,,,,2.07,,,,,,,,12.18,"2,583,506.10",,,,,,,25,,,,,,,0,,,,,,,,,,,15.49,,,"325,454.66",0.1925295,0.5655571,0.0372103,0.0262402,0.0459578,0.0180303,"300,000.00",,,,,,,,52.98,"25,000,000.00",,,,,,,,53.69,51.99,,,0,25.44,,,26.18,,"13,330,000.00",,,,,,,,327.57,0.2,"9,847.00",,,,0,,,,,,,,,,,,"4,874.19",49.6,-0.71,,,,,,,9.33,"20,027,478.72",,,,,,,,,,,,16.49,,,,,,,,,,,,"4,952.81",50.4,1.13,,
East and Central Africa,Uganda,9,135.81,103.35,69.88,7.25,1.07,23.42,33.03,,4.4,2.49,"1,347,225,536.87","2,258,683,902.91",177.99,84.5,"2,880.00","3,015.00",4,4,4.5,4.17,3.5,4,3.5,4,3.5,4,3.7,3.5,3.5,3.2,3.5,3,3.5,4,4.5,2.5,0,"-2,275,844,711.78",11.6,"424,676,954,353.00",7,9,65.6,6,28.4,13.87,"4,173,623,891,654.32",23.67,"4,027,787,309.14",6.15,,,"54,804.00",0.16,66.76,12.41,"796,935,701.74",4.74,"796,935,701.74",-0.02,1.21,19.98,"16,809,623,488.84",6.7,487.11,3.35,44.3,"2,576,223,570.94","5,254,857,366.99",1.56,12.11,2.37,"6,238,424.00",4.1,"12,578,449,600.81",5.65,7.42,5.16,"74,892,206.27",34.51,5.92,"7,534,891,463.54",36.1,25.44,6.4,"3,924,983,473.46",18.68,,6.06,"389,000,000.00",21.53,"762,000,000.00",12.5,,,,5.48,13.96,53.61,0,73.21,2.45,2.59,3.02,2.84,3.52,2.82,2.35,,22.85,65.07,8.24,5.37,"1,270,628,455.39",0.2481781,0.3172091,0.0227872,0.0809458,0.1040135,0.0056279,"2,200,000,000.00",0.09,0.55,1.77,50.86,6.79,50.86,24.11,39.29,"5,360,000,000.00",0.47,1.26,8.95,27.14,23.33,27.14,21,49.49,35.83,10.24,1.67,0,38.38,8,61.45,10.22,25.6,"1,723,470,000.00","11,152.00","2,522.75",0.0826278,0.1197576,0.0726348,48.32,2.5,167.28,3.19,"34,509,205.00",64.74,38,13,34.9,1.7,0.36,3.18,15.04,1.11,1.42,3.7,,98.5,12.58,,"28,979,200.16",86.7,3.03,121.14,28.08,4.19,"1,451,563,738.20","2,280,034,096.55",51.14,8.03,"7,888,701,361.63",16,0.0742876,0.0804288,0.0726348,12.17,"3,662,318,327,442.00",0.03,"1,136,529,929.00",9.56,"446,765,246,938.00",,0.98,,48,34,37,34,213,2.2,35.7,58.18,22.2,4.2,"4,445,482.84",13.3,4.42,,"948,642,995.85"
